市区町村コード,市区町村,都道府県,国籍・地域,在留資格,在留外国人数
43444,甲佐町,43：熊本県,インドネシア,特定技能１号,4
43444,甲佐町,43：熊本県,インドネシア,技能実習１号ロ,2
43444,甲佐町,43：熊本県,インドネシア,技能実習２号ロ,4
43444,甲佐町,43：熊本県,インドネシア,技能実習３号ロ,1
43444,甲佐町,43：熊本県,韓国,永住者,2
43444,甲佐町,43：熊本県,カンボジア,技能実習３号ロ,3
43444,甲佐町,43：熊本県,タイ,技能実習１号ロ,1
43444,甲佐町,43：熊本県,中国,永住者,1
43444,甲佐町,43：熊本県,中国,日本人の配偶者等,1
43444,甲佐町,43：熊本県,中国,定住者,1
43444,甲佐町,43：熊本県,ネパール,技術・人文知識・国際業務,2
43444,甲佐町,43：熊本県,ネパール,特定技能１号,1
43444,甲佐町,43：熊本県,フィリピン,特定技能１号,8
43444,甲佐町,43：熊本県,フィリピン,永住者,7
43444,甲佐町,43：熊本県,フィリピン,日本人の配偶者等,1
43444,甲佐町,43：熊本県,ベトナム,特定技能１号,14
43444,甲佐町,43：熊本県,ベトナム,技能実習１号ロ,15
43444,甲佐町,43：熊本県,ベトナム,技能実習２号ロ,19
43444,甲佐町,43：熊本県,ベトナム,技能実習３号ロ,5
43444,甲佐町,43：熊本県,ベトナム,特定活動,3
43444,甲佐町,43：熊本県,ミャンマー,技術・人文知識・国際業務,2
43444,甲佐町,43：熊本県,ミャンマー,特定技能１号,13
43444,甲佐町,43：熊本県,ミャンマー,技能実習１号ロ,12
43444,甲佐町,43：熊本県,ミャンマー,技能実習２号ロ,8
43444,甲佐町,43：熊本県,ミャンマー,特定活動,1
43444,甲佐町,43：熊本県,英国,教育,1
43444,甲佐町,43：熊本県,米国,日本人の配偶者等,1
43447,山都町,43：熊本県,インドネシア,特定技能１号,17
43447,山都町,43：熊本県,インドネシア,技能実習１号ロ,9
43447,山都町,43：熊本県,インドネシア,技能実習２号ロ,9
43447,山都町,43：熊本県,インドネシア,技能実習３号ロ,1
43447,山都町,43：熊本県,韓国,日本人の配偶者等,2
43447,山都町,43：熊本県,韓国,特別永住者,2
43447,山都町,43：熊本県,カンボジア,特定技能１号,25
43447,山都町,43：熊本県,カンボジア,技能実習２号ロ,17
43447,山都町,43：熊本県,カンボジア,技能実習３号ロ,2
43447,山都町,43：熊本県,スリランカ,技能実習１号ロ,3
43447,山都町,43：熊本県,タイ,特定技能１号,1
43447,山都町,43：熊本県,タイ,技能実習１号ロ,1
43447,山都町,43：熊本県,タイ,技能実習２号ロ,1
43447,山都町,43：熊本県,タイ,永住者,1
43447,山都町,43：熊本県,中国,技能実習３号ロ,3
43447,山都町,43：熊本県,中国,永住者,6
43447,山都町,43：熊本県,ネパール,特定技能１号,5
43447,山都町,43：熊本県,フィリピン,特定技能１号,9
43447,山都町,43：熊本県,フィリピン,技能実習１号ロ,3
43447,山都町,43：熊本県,フィリピン,技能実習２号ロ,9
43447,山都町,43：熊本県,フィリピン,永住者,4
43447,山都町,43：熊本県,フィリピン,日本人の配偶者等,2
43447,山都町,43：熊本県,ベトナム,特定技能１号,1
43447,山都町,43：熊本県,ベトナム,技能実習１号ロ,5
43447,山都町,43：熊本県,ベトナム,技能実習２号ロ,9
43447,山都町,43：熊本県,ベトナム,技能実習３号ロ,1
43447,山都町,43：熊本県,ベトナム,永住者,1
43447,山都町,43：熊本県,ミャンマー,特定技能１号,8
43447,山都町,43：熊本県,ミャンマー,技能実習２号ロ,3
43447,山都町,43：熊本県,デンマーク,教育,1
43447,山都町,43：熊本県,ノルウェー,教育,1
43447,山都町,43：熊本県,フランス,教育,1
43447,山都町,43：熊本県,フランス,日本人の配偶者等,1
43447,山都町,43：熊本県,カナダ,日本人の配偶者等,1
43447,山都町,43：熊本県,米国,日本人の配偶者等,2
43447,山都町,43：熊本県,オーストラリア,日本人の配偶者等,2
43468,氷川町,43：熊本県,インドネシア,特定技能１号,7
43468,氷川町,43：熊本県,インドネシア,技能実習１号ロ,14
43468,氷川町,43：熊本県,インドネシア,技能実習２号ロ,13
43468,氷川町,43：熊本県,韓国,永住者,1
43468,氷川町,43：熊本県,韓国,日本人の配偶者等,1
43468,氷川町,43：熊本県,韓国,特別永住者,2
43468,氷川町,43：熊本県,カンボジア,特定技能１号,24
43468,氷川町,43：熊本県,カンボジア,技能実習１号ロ,14
43468,氷川町,43：熊本県,カンボジア,技能実習２号ロ,23
43468,氷川町,43：熊本県,カンボジア,技能実習３号ロ,4
43468,氷川町,43：熊本県,タイ,特定技能１号,2
43468,氷川町,43：熊本県,タイ,技能実習１号ロ,3
43468,氷川町,43：熊本県,タイ,技能実習２号ロ,9
43468,氷川町,43：熊本県,タイ,技能実習３号ロ,2
43468,氷川町,43：熊本県,台湾,特別永住者,1
43468,氷川町,43：熊本県,中国,技術・人文知識・国際業務,1
43468,氷川町,43：熊本県,中国,特定技能１号,9
43468,氷川町,43：熊本県,中国,技能実習１号ロ,3
43468,氷川町,43：熊本県,中国,技能実習２号ロ,6
43468,氷川町,43：熊本県,中国,永住者,3
43468,氷川町,43：熊本県,中国,日本人の配偶者等,1
43468,氷川町,43：熊本県,パキスタン,永住者,7
43468,氷川町,43：熊本県,パキスタン,日本人の配偶者等,1
43468,氷川町,43：熊本県,フィリピン,特定技能１号,30
43468,氷川町,43：熊本県,フィリピン,技能実習１号ロ,12
43468,氷川町,43：熊本県,フィリピン,技能実習２号ロ,16
43468,氷川町,43：熊本県,フィリピン,技能実習３号ロ,2
43468,氷川町,43：熊本県,フィリピン,永住者,4
43468,氷川町,43：熊本県,フィリピン,日本人の配偶者等,2
43468,氷川町,43：熊本県,ベトナム,特定技能１号,16
43468,氷川町,43：熊本県,ベトナム,技能実習１号ロ,8
43468,氷川町,43：熊本県,ベトナム,技能実習２号ロ,11
43468,氷川町,43：熊本県,ベトナム,技能実習３号ロ,1
43468,氷川町,43：熊本県,ベトナム,日本人の配偶者等,1
43468,氷川町,43：熊本県,ミャンマー,技能実習１号ロ,4
43468,氷川町,43：熊本県,ミャンマー,技能実習２号ロ,15
43482,芦北町,43：熊本県,インドネシア,特定技能１号,2
43482,芦北町,43：熊本県,インドネシア,技能実習１号ロ,9
43482,芦北町,43：熊本県,インドネシア,技能実習２号ロ,6
43482,芦北町,43：熊本県,インドネシア,永住者,1
43482,芦北町,43：熊本県,韓国,特別永住者,3
43482,芦北町,43：熊本県,カンボジア,特定技能１号,1
43482,芦北町,43：熊本県,カンボジア,技能実習１号ロ,2
43482,芦北町,43：熊本県,カンボジア,技能実習２号ロ,3
43482,芦北町,43：熊本県,中国,永住者,6
43482,芦北町,43：熊本県,中国,日本人の配偶者等,1
43482,芦北町,43：熊本県,ネパール,技術・人文知識・国際業務,1
43482,芦北町,43：熊本県,ネパール,特定技能１号,2
43482,芦北町,43：熊本県,フィリピン,特定技能１号,1
43482,芦北町,43：熊本県,フィリピン,技能実習１号ロ,3
43482,芦北町,43：熊本県,フィリピン,永住者,5
43482,芦北町,43：熊本県,フィリピン,日本人の配偶者等,1
43482,芦北町,43：熊本県,ベトナム,特定技能１号,6
43482,芦北町,43：熊本県,ベトナム,技能実習１号ロ,3
43482,芦北町,43：熊本県,ベトナム,技能実習２号ロ,1
43482,芦北町,43：熊本県,ベトナム,技能実習３号ロ,1
43482,芦北町,43：熊本県,ミャンマー,特定技能１号,1
43482,芦北町,43：熊本県,ミャンマー,技能実習１号ロ,1
43482,芦北町,43：熊本県,ミャンマー,技能実習２号ロ,13
43482,芦北町,43：熊本県,英国,技術・人文知識・国際業務,1
43482,芦北町,43：熊本県,ドイツ,日本人の配偶者等,1
43482,芦北町,43：熊本県,米国,教育,1
43484,津奈木町,43：熊本県,韓国,永住者,2
43484,津奈木町,43：熊本県,韓国,日本人の配偶者等,1
43484,津奈木町,43：熊本県,台湾,永住者,1
43484,津奈木町,43：熊本県,パキスタン,経営・管理,1
43484,津奈木町,43：熊本県,ベトナム,特定技能１号,2
43484,津奈木町,43：熊本県,ミャンマー,特定技能１号,2
43484,津奈木町,43：熊本県,南アフリカ共和国,教育,1
43484,津奈木町,43：熊本県,米国,教育,1
43501,錦町,43：熊本県,インドネシア,技術・人文知識・国際業務,1
43501,錦町,43：熊本県,インドネシア,技能実習１号ロ,5
43501,錦町,43：熊本県,韓国,永住者,1
43501,錦町,43：熊本県,韓国,日本人の配偶者等,1
43501,錦町,43：熊本県,韓国,特別永住者,2
43501,錦町,43：熊本県,カンボジア,特定技能１号,3
43501,錦町,43：熊本県,カンボジア,技能実習１号ロ,3
43501,錦町,43：熊本県,カンボジア,技能実習２号ロ,2
43501,錦町,43：熊本県,タイ,技能実習１号ロ,5
43501,錦町,43：熊本県,タイ,技能実習２号ロ,4
43501,錦町,43：熊本県,タイ,特定活動,1
43501,錦町,43：熊本県,タイ,永住者,1
43501,錦町,43：熊本県,タイ,日本人の配偶者等,1
43501,錦町,43：熊本県,台湾,永住者,1
43501,錦町,43：熊本県,中国,経営・管理,1
43501,錦町,43：熊本県,中国,技術・人文知識・国際業務,1
43501,錦町,43：熊本県,中国,技能,1
43501,錦町,43：熊本県,中国,特定技能１号,1
43501,錦町,43：熊本県,中国,家族滞在,2
43501,錦町,43：熊本県,中国,永住者,2
43501,錦町,43：熊本県,中国,定住者,2
43501,錦町,43：熊本県,ネパール,永住者,1
43501,錦町,43：熊本県,パキスタン,経営・管理,1
43501,錦町,43：熊本県,パキスタン,家族滞在,3
43501,錦町,43：熊本県,フィリピン,技能実習１号ロ,2
43501,錦町,43：熊本県,フィリピン,特定活動,5
43501,錦町,43：熊本県,フィリピン,永住者,12
43501,錦町,43：熊本県,フィリピン,日本人の配偶者等,2
43501,錦町,43：熊本県,ベトナム,技術・人文知識・国際業務,21
43501,錦町,43：熊本県,ベトナム,特定技能１号,4
43501,錦町,43：熊本県,ベトナム,技能実習２号ロ,7
43501,錦町,43：熊本県,ベトナム,技能実習３号ロ,1
43501,錦町,43：熊本県,ベトナム,日本人の配偶者等,2
43501,錦町,43：熊本県,ミャンマー,特定技能１号,3
43501,錦町,43：熊本県,英国,教育,2
43501,錦町,43：熊本県,エジプト,特定技能１号,1
43501,錦町,43：熊本県,米国,教育,2
43505,多良木町,43：熊本県,インド,永住者,1
43505,多良木町,43：熊本県,インドネシア,技能実習１号ロ,1
43505,多良木町,43：熊本県,インドネシア,技能実習２号ロ,1
43505,多良木町,43：熊本県,韓国,永住者,1
43505,多良木町,43：熊本県,カンボジア,技能実習２号ロ,2
43505,多良木町,43：熊本県,ネパール,技術・人文知識・国際業務,1
43505,多良木町,43：熊本県,ネパール,永住者,1
43505,多良木町,43：熊本県,フィリピン,永住者,11
43505,多良木町,43：熊本県,フィリピン,定住者,1
43505,多良木町,43：熊本県,ベトナム,技術・人文知識・国際業務,2
43505,多良木町,43：熊本県,ベトナム,特定技能１号,6
43505,多良木町,43：熊本県,ベトナム,技能実習１号ロ,6
43505,多良木町,43：熊本県,ベトナム,技能実習２号ロ,20
43505,多良木町,43：熊本県,ベトナム,技能実習３号ロ,2
43505,多良木町,43：熊本県,ベトナム,日本人の配偶者等,1
43505,多良木町,43：熊本県,カメルーン,永住者の配偶者等,1
43507,水上村,43：熊本県,韓国,特別永住者,1
43507,水上村,43：熊本県,台湾,技術・人文知識・国際業務,1
43507,水上村,43：熊本県,中国,永住者,5
43507,水上村,43：熊本県,フィリピン,特定技能１号,2
43507,水上村,43：熊本県,米国,永住者,1
43507,水上村,43：熊本県,米国,日本人の配偶者等,1
43510,相良村,43：熊本県,インドネシア,技能実習１号ロ,4
43510,相良村,43：熊本県,インドネシア,技能実習２号ロ,3
43510,相良村,43：熊本県,韓国,特別永住者,3
43510,相良村,43：熊本県,中国,日本人の配偶者等,1
43510,相良村,43：熊本県,ネパール,特定技能１号,2
43510,相良村,43：熊本県,バングラデシュ,技能実習２号ロ,3
43510,相良村,43：熊本県,フィリピン,永住者,3
43510,相良村,43：熊本県,フィリピン,日本人の配偶者等,2
43510,相良村,43：熊本県,ベトナム,技術・人文知識・国際業務,1
43510,相良村,43：熊本県,ベトナム,家族滞在,1
43510,相良村,43：熊本県,ミャンマー,特定技能１号,12
43510,相良村,43：熊本県,フランス,教育,1
43510,相良村,43：熊本県,ブラジル,永住者,1
43514,あさぎり町,43：熊本県,インドネシア,特定技能１号,1
43514,あさぎり町,43：熊本県,インドネシア,技能実習１号ロ,13
43514,あさぎり町,43：熊本県,インドネシア,技能実習２号ロ,5
43514,あさぎり町,43：熊本県,インドネシア,永住者,1
43514,あさぎり町,43：熊本県,インドネシア,日本人の配偶者等,1
43514,あさぎり町,43：熊本県,韓国,永住者,1
43514,あさぎり町,43：熊本県,韓国,特別永住者,12
43514,あさぎり町,43：熊本県,カンボジア,技能実習１号ロ,3
43514,あさぎり町,43：熊本県,カンボジア,技能実習２号ロ,3
43514,あさぎり町,43：熊本県,中国,技能実習３号ロ,4
43514,あさぎり町,43：熊本県,中国,永住者,8
43514,あさぎり町,43：熊本県,ネパール,技術・人文知識・国際業務,8
43514,あさぎり町,43：熊本県,ネパール,技能実習１号ロ,9
43514,あさぎり町,43：熊本県,ネパール,家族滞在,3
43514,あさぎり町,43：熊本県,フィリピン,永住者,9
43514,あさぎり町,43：熊本県,フィリピン,日本人の配偶者等,3
43514,あさぎり町,43：熊本県,フィリピン,定住者,2
